"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	105	220061	47.714042924
	"Arizona"	"04"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	2052	191136	1073.581115018
	"Arizona"	"04"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	311	191136	162.711367822
	"Arizona"	"04"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	149	191136	77.954964005
	"Arizona"	"04"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	994	85133	1167.584837842
	"Arizona"	"04"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	158	85133	185.591956116
	"Arizona"	"04"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	151	85133	177.369527680
	"Arizona"	"04"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1054	60604	1739.159131411
	"Arizona"	"04"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	155	60604	255.758695796
	"Arizona"	"04"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	134	60604	221.107517656
	"Arizona"	"04"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	17744	Suppressed
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	17744	Suppressed
	"Arkansas"	"05"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	17744	Suppressed
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	18611	Suppressed
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	18611	Suppressed
	"Arkansas"	"05"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	18611	Suppressed
	"Arkansas"	"05"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	74065	Suppressed
	"Arkansas"	"05"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	74065	Suppressed
	"Arkansas"	"05"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	74065	Suppressed
	"Arkansas"	"05"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	78044	Suppressed
	"Arkansas"	"05"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	78044	Suppressed
	"Arkansas"	"05"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	78044	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	191932	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	191932	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	191932	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	201281	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	201281	Suppressed
	"Arkansas"	"05"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	201281	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	194710	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	194710	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	194710	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	10	202828	Unreliable
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	202828	Suppressed
	"Arkansas"	"05"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	202828	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	19	197560	Unreliable
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	197560	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	197560	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	199308	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	199308	Suppressed
	"Arkansas"	"05"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	199308	Suppressed
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	59	186049	31.712075851
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	14	186049	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	186049	Suppressed
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	47	184214	25.513804597
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	19	184214	Unreliable
	"Arkansas"	"05"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	11	184214	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	195	183608	106.204522679
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	32	183608	17.428434491
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	15	183608	Unreliable
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	178	177974	100.014608876
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	55	177974	30.903390383
	"Arkansas"	"05"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	17	177974	Unreliable
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	578	200176	288.745903605
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	82	200176	40.963951722
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	29	200176	14.487251219
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	705	185818	379.403502352
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	148	185818	79.647827444
	"Arkansas"	"05"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	41	185818	22.064600846
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	822	161754	508.179086761
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	134	161754	82.841846260
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	63	161754	38.948032197
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1140	141075	808.080808081
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	200	141075	141.768562821
	"Arkansas"	"05"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	63	141075	44.657097289
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	793	90236	878.806684693
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	107	90236	118.577951150
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	86	90236	95.305642981
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1018	70905	1435.723855863
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	166	70905	234.116070799
	"Arkansas"	"05"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	93	70905	131.161413159
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	434	38354	1131.563852532
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	97	38354	252.907128331
	"Arkansas"	"05"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	102	38354	265.943578245
	"Arkansas"	"05"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	462	21558	2143.055942110
	"Arkansas"	"05"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	71	21558	329.344094999
	"Arkansas"	"05"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	83	21558	385.007885704
	"Arkansas"	"05"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Arkansas"	"05"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	225948	Suppressed
	"California"	"06"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	225948	Suppressed
	"California"	"06"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	225948	Suppressed
	"California"	"06"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	236641	Suppressed
	"California"	"06"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	236641	Suppressed
	"California"	"06"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	236641	Suppressed
	"California"	"06"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	13	937683	Unreliable
	"California"	"06"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	937683	Suppressed
	"California"	"06"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	937683	Suppressed
	"California"	"06"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	20	983444	2.033669431
	"California"	"06"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	983444	Suppressed
	"California"	"06"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	983444	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	46	2448261	1.878884645
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	2448261	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	2448261	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	48	2559726	1.875200705
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	2559726	Suppressed
	"California"	"06"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	2559726	Suppressed
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	80	2529044	3.163250620
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	2529044	Suppressed
	"California"	"06"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	2529044	Suppressed
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	117	2651929	4.411882822
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	10	2651929	Unreliable
	"California"	"06"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	2651929	Suppressed
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	255	2926700	8.712884819
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	32	2926700	1.093381624
	"California"	"06"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	14	2926700	Unreliable
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	246	3126252	7.868847425
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	59	3126252	1.887243895
	"California"	"06"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	28	3126252	0.895641170
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	726	2609521	27.821197837
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	83	2609521	3.180660359
	"California"	"06"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	43	2609521	1.647811993
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	552	2672579	20.654207041
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	153	2672579	5.724807386
	"California"	"06"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	45	2672579	1.683766878
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	2030	2499374	81.220337573
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	226	2499374	9.042264183
	"California"	"06"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	74	2499374	2.960741370
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1669	2480371	67.288320981
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	468	2480371	18.868145128
	"California"	"06"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	132	2480371	5.321784523
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	4824	2455116	196.487660868
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	644	2455116	26.230939801
	"California"	"06"	"55-64 years"	"55-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	228	2455116	9.286730240
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	5343	2331519	229.163905591
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	1106	2331519	47.436885567
	"California"	"06"	"55-64 years"	"55-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	326	2331519	13.982300809
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	7200	1809935	397.804341040
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	927	1809935	51.217308909
	"California"	"06"	"65-74 years"	"65-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	410	1809935	22.652747198
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	8606	1576735	545.811439462
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	1493	1576735	94.689342217
	"California"	"06"	"65-74 years"	"65-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	541	1576735	34.311409336
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	7336	956230	767.179444276
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	1171	956230	122.460077596
	"California"	"06"	"75-84 years"	"75-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	636	956230	66.511195005
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	8353	745369	1120.652992008
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	1405	745369	188.497240964
	"California"	"06"	"75-84 years"	"75-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	773	745369	103.707022964
	"California"	"06"	"85+ years"	"85+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	6172	469557	1314.430409940
	"California"	"06"	"85+ years"	"85+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	1130	469557	240.652359564
	"California"	"06"	"85+ years"	"85+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	1371	469557	291.977331826
	"California"	"06"	"85+ years"	"85+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	5868	280289	2093.553439486
	"California"	"06"	"85+ years"	"85+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	938	280289	334.654588657
	"California"	"06"	"85+ years"	"85+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	986	280289	351.779770166
	"California"	"06"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	31573	Suppressed
	"Colorado"	"08"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	31573	Suppressed
	"Colorado"	"08"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	31573	Suppressed
	"Colorado"	"08"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	32988	Suppressed
	"Colorado"	"08"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	32988	Suppressed
	"Colorado"	"08"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	32988	Suppressed
	"Colorado"	"08"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	131493	Suppressed
	"Colorado"	"08"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	131493	Suppressed
	"Colorado"	"08"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	131493	Suppressed
	"Colorado"	"08"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	136147	Suppressed
	"Colorado"	"08"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	136147	Suppressed
	"Colorado"	"08"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	136147	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	346851	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	346851	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	346851	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	363471	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	363471	Suppressed
	"Colorado"	"08"	"5-14 years"	"5-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	363471	Suppressed
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	13	356979	Unreliable
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	356979	Suppressed
	"Colorado"	"08"	"15-24 years"	"15-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	356979	Suppressed
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	386234	Suppressed
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	386234	Suppressed
	"Colorado"	"08"	"15-24 years"	"15-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	386234	Suppressed
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	29	434888	6.668383584
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	434888	Suppressed
	"Colorado"	"08"	"25-34 years"	"25-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	434888	Suppressed
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	24	478466	5.016030397
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	478466	Suppressed
	"Colorado"	"08"	"25-34 years"	"25-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	478466	Suppressed
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	89	387274	22.981145132
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	11	387274	Unreliable
	"Colorado"	"08"	"35-44 years"	"35-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	387274	Suppressed
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	74	410797	18.013763489
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	19	410797	Unreliable
	"Colorado"	"08"	"35-44 years"	"35-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	410797	Suppressed
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	210	347628	60.409403155
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	20	347628	5.753276491
	"Colorado"	"08"	"45-54 years"	"45-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	15	347628	Unreliable
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	227	358522	63.315500862
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	54	358522	15.061837209
	"Colorado"	"08"	"45-54 years"	"45-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	15	358522	Unreliable
	"Colorado"	"08"	"55-64 years"	"55-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	663	365065	181.611493844
	"Colorado"	"08"	"55-64 years"	"55-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	65	365065	17.805048416
