"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	13	20213	Unreliable
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	20213	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	20213	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	22090	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	22090	Suppressed
	"Alaska"	"02"	"45-49 years"	"45-49"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	22090	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	13	20419	Unreliable
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	20419	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	20419	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	23	22408	102.641913602
	"Alaska"	"02"	"50-54 years"	"50-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	22408	Suppressed
	"Alaska"	"02"	"50-54 years"	"50-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	22408	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	46	23080	199.306759099
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	23080	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	23080	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	46	25142	182.960782754
	"Alaska"	"02"	"55-59 years"	"55-59"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	25142	Suppressed
	"Alaska"	"02"	"55-59 years"	"55-59"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	25142	Suppressed
	"Alaska"	"02"	"60-64 years "	"60-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	46	22189	207.309928343
	"Alaska"	"02"	"60-64 years "	"60-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	22189	Suppressed
	"Alaska"	"02"	"60-64 years "	"60-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	22189	Suppressed
	"Alaska"	"02"	"60-64 years "	"60-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	80	22928	348.918353105
	"Alaska"	"02"	"60-64 years "	"60-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	10	22928	Unreliable
	"Alaska"	"02"	"60-64 years "	"60-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	22928	Suppressed
	"Alaska"	"02"	"65-69 years"	"65-69"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	85	17631	482.105382565
	"Alaska"	"02"	"65-69 years"	"65-69"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	17631	Suppressed
	"Alaska"	"02"	"65-69 years"	"65-69"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	17631	Suppressed
	"Alaska"	"02"	"65-69 years"	"65-69"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	111	18630	595.813204509
	"Alaska"	"02"	"65-69 years"	"65-69"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	13	18630	Unreliable
	"Alaska"	"02"	"65-69 years"	"65-69"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	18630	Suppressed
	"Alaska"	"02"	"70-74 years"	"70-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	63	12162	518.006906759
	"Alaska"	"02"	"70-74 years"	"70-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	12162	Suppressed
	"Alaska"	"02"	"70-74 years"	"70-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	12162	Suppressed
	"Alaska"	"02"	"70-74 years"	"70-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	76	12877	590.199580648
	"Alaska"	"02"	"70-74 years"	"70-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	12877	Suppressed
	"Alaska"	"02"	"70-74 years"	"70-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	12877	Suppressed
	"Alaska"	"02"	"75-79 years"	"75-79"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	65	7557	860.129681090
	"Alaska"	"02"	"75-79 years"	"75-79"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	7557	Suppressed
	"Alaska"	"02"	"75-79 years"	"75-79"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	7557	Suppressed
	"Alaska"	"02"	"75-79 years"	"75-79"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	83	7521	1103.576652041
	"Alaska"	"02"	"75-79 years"	"75-79"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	10	7521	Unreliable
	"Alaska"	"02"	"75-79 years"	"75-79"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	7521	Suppressed
	"Alaska"	"02"	"80-84 years"	"80-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	42	4349	965.739250402
	"Alaska"	"02"	"80-84 years"	"80-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	12	4349	Unreliable
	"Alaska"	"02"	"80-84 years"	"80-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	4349	Suppressed
	"Alaska"	"02"	"80-84 years"	"80-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	68	3680	1847.826086956
	"Alaska"	"02"	"80-84 years"	"80-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	3680	Suppressed
	"Alaska"	"02"	"80-84 years"	"80-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	3680	Suppressed
	"Alaska"	"02"	"85-89 years"	"85-89"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	41	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	40	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"85-89 years"	"85-89"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	15	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	18	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"90-94 years"	"90-94"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"95-99 years"	"95-99"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"100+ years"	"100+"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Not Stated"	"NS"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Not Stated"	"NS"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Not Stated"	"NS"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Not Stated"	"NS"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Not Stated"	"NS"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	Not Applicable	Not Applicable
	"Alaska"	"02"	"Not Stated"	"NS"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	Not Applicable	Not Applicable
	"Arizona"	"04"	"< 1 year"	"1"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	40021	Suppressed
	"Arizona"	"04"	"< 1 year"	"1"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	40021	Suppressed
	"Arizona"	"04"	"< 1 year"	"1"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	40021	Suppressed
	"Arizona"	"04"	"< 1 year"	"1"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	41908	Suppressed
	"Arizona"	"04"	"< 1 year"	"1"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	41908	Suppressed
	"Arizona"	"04"	"< 1 year"	"1"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	41908	Suppressed
	"Arizona"	"04"	"1-4 years"	"1-4"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	170253	Suppressed
	"Arizona"	"04"	"1-4 years"	"1-4"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	170253	Suppressed
	"Arizona"	"04"	"1-4 years"	"1-4"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	170253	Suppressed
	"Arizona"	"04"	"1-4 years"	"1-4"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	177606	Suppressed
	"Arizona"	"04"	"1-4 years"	"1-4"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	177606	Suppressed
	"Arizona"	"04"	"1-4 years"	"1-4"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	177606	Suppressed
	"Arizona"	"04"	"5-9 years"	"5-9"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	222371	Suppressed
	"Arizona"	"04"	"5-9 years"	"5-9"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	222371	Suppressed
	"Arizona"	"04"	"5-9 years"	"5-9"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	222371	Suppressed
	"Arizona"	"04"	"5-9 years"	"5-9"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	231321	Suppressed
	"Arizona"	"04"	"5-9 years"	"5-9"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	231321	Suppressed
	"Arizona"	"04"	"5-9 years"	"5-9"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	231321	Suppressed
	"Arizona"	"04"	"10-14 years"	"10-14"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	234050	Suppressed
	"Arizona"	"04"	"10-14 years"	"10-14"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	234050	Suppressed
	"Arizona"	"04"	"10-14 years"	"10-14"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	234050	Suppressed
	"Arizona"	"04"	"10-14 years"	"10-14"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	Suppressed	243003	Suppressed
	"Arizona"	"04"	"10-14 years"	"10-14"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	243003	Suppressed
	"Arizona"	"04"	"10-14 years"	"10-14"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	243003	Suppressed
	"Arizona"	"04"	"15-19 years"	"15-19"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	233494	Suppressed
	"Arizona"	"04"	"15-19 years"	"15-19"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	233494	Suppressed
	"Arizona"	"04"	"15-19 years"	"15-19"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	233494	Suppressed
	"Arizona"	"04"	"15-19 years"	"15-19"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	10	244571	Unreliable
	"Arizona"	"04"	"15-19 years"	"15-19"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	244571	Suppressed
	"Arizona"	"04"	"15-19 years"	"15-19"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	244571	Suppressed
	"Arizona"	"04"	"20-24 years"	"20-24"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	Suppressed	238938	Suppressed
	"Arizona"	"04"	"20-24 years"	"20-24"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	238938	Suppressed
	"Arizona"	"04"	"20-24 years"	"20-24"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	238938	Suppressed
	"Arizona"	"04"	"20-24 years"	"20-24"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	10	256544	Unreliable
	"Arizona"	"04"	"20-24 years"	"20-24"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	256544	Suppressed
	"Arizona"	"04"	"20-24 years"	"20-24"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	256544	Suppressed
	"Arizona"	"04"	"25-29 years"	"25-29"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	10	252373	Unreliable
	"Arizona"	"04"	"25-29 years"	"25-29"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	252373	Suppressed
	"Arizona"	"04"	"25-29 years"	"25-29"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	252373	Suppressed
	"Arizona"	"04"	"25-29 years"	"25-29"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	22	273506	8.043699224
	"Arizona"	"04"	"25-29 years"	"25-29"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	273506	Suppressed
	"Arizona"	"04"	"25-29 years"	"25-29"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	273506	Suppressed
	"Arizona"	"04"	"30-34 years"	"30-34"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	29	231907	12.505012785
	"Arizona"	"04"	"30-34 years"	"30-34"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	Suppressed	231907	Suppressed
	"Arizona"	"04"	"30-34 years"	"30-34"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	231907	Suppressed
	"Arizona"	"04"	"30-34 years"	"30-34"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	18	249307	Unreliable
	"Arizona"	"04"	"30-34 years"	"30-34"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	Suppressed	249307	Suppressed
	"Arizona"	"04"	"30-34 years"	"30-34"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	249307	Suppressed
	"Arizona"	"04"	"35-39 years"	"35-39"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	43	228707	18.801348450
	"Arizona"	"04"	"35-39 years"	"35-39"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	12	228707	Unreliable
	"Arizona"	"04"	"35-39 years"	"35-39"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	228707	Suppressed
	"Arizona"	"04"	"35-39 years"	"35-39"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	26	238274	10.911807415
	"Arizona"	"04"	"35-39 years"	"35-39"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	16	238274	Unreliable
	"Arizona"	"04"	"35-39 years"	"35-39"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	238274	Suppressed
	"Arizona"	"04"	"40-44 years"	"40-44"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	74	213339	34.686578638
	"Arizona"	"04"	"40-44 years"	"40-44"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	17	213339	Unreliable
	"Arizona"	"04"	"40-44 years"	"40-44"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	213339	Suppressed
	"Arizona"	"04"	"40-44 years"	"40-44"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	71	215707	32.915018984
	"Arizona"	"04"	"40-44 years"	"40-44"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	31	215707	14.371346317
	"Arizona"	"04"	"40-44 years"	"40-44"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	Suppressed	215707	Suppressed
	"Arizona"	"04"	"45-49 years"	"45-49"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	132	217720	60.628329965
	"Arizona"	"04"	"45-49 years"	"45-49"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	21	217720	9.645416131
	"Arizona"	"04"	"45-49 years"	"45-49"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	Suppressed	217720	Suppressed
	"Arizona"	"04"	"45-49 years"	"45-49"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	105	215623	48.696103848
	"Arizona"	"04"	"45-49 years"	"45-49"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	43	215623	19.942213957
	"Arizona"	"04"	"45-49 years"	"45-49"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	18	215623	Unreliable
	"Arizona"	"04"	"50-54 years"	"50-54"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	213	211926	100.506780669
	"Arizona"	"04"	"50-54 years"	"50-54"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	39	211926	18.402649982
	"Arizona"	"04"	"50-54 years"	"50-54"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	12	211926	Unreliable
	"Arizona"	"04"	"50-54 years"	"50-54"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	201	206821	97.185488901
	"Arizona"	"04"	"50-54 years"	"50-54"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	74	206821	35.779732232
	"Arizona"	"04"	"50-54 years"	"50-54"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	15	206821	Unreliable
	"Arizona"	"04"	"55-59 years"	"55-59"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	396	230330	171.927234837
	"Arizona"	"04"	"55-59 years"	"55-59"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	64	230330	27.786219772
	"Arizona"	"04"	"55-59 years"	"55-59"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	23	230330	9.985672730
	"Arizona"	"04"	"55-59 years"	"55-59"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	469	216401	216.727279449
	"Arizona"	"04"	"55-59 years"	"55-59"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	105	216401	48.521032712
	"Arizona"	"04"	"55-59 years"	"55-59"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	29	216401	13.401047130
	"Arizona"	"04"	"60-64 years "	"60-64"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	566	229719	246.387978356
	"Arizona"	"04"	"60-64 years "	"60-64"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	83	229719	36.131099300
	"Arizona"	"04"	"60-64 years "	"60-64"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	35	229719	15.236005729
	"Arizona"	"04"	"60-64 years "	"60-64"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	695	204344	340.112751047
	"Arizona"	"04"	"60-64 years "	"60-64"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	155	204344	75.852484046
	"Arizona"	"04"	"60-64 years "	"60-64"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	34	204344	16.638609404
	"Arizona"	"04"	"65-69 years"	"65-69"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	741	213856	346.494837648
	"Arizona"	"04"	"65-69 years"	"65-69"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	107	213856	50.033667515
	"Arizona"	"04"	"65-69 years"	"65-69"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	31	213856	14.495735448
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	894	184643	484.177575104
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	189	184643	102.359688697
	"Arizona"	"04"	"65-69 years"	"65-69"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	50	184643	27.079282724
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	936	187222	499.941246221
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	122	187222	65.163282093
	"Arizona"	"04"	"70-74 years"	"70-74"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	57	187222	30.445139994
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1101	165978	663.340924701
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	206	165978	124.112834231
	"Arizona"	"04"	"70-74 years"	"70-74"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	65	165978	39.161816626
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	870	135180	643.586329339
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	143	135180	105.784879420
	"Arizona"	"04"	"75-79 years"	"75-79"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	47	135180	34.768456872
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	1122	117487	954.999276516
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	175	117487	148.952650080
	"Arizona"	"04"	"75-79 years"	"75-79"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	67	117487	57.027586031
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	722	84881	850.602608358
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	102	84881	120.168235530
	"Arizona"	"04"	"80-84 years"	"80-84"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	58	84881	68.330957458
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	930	73649	1262.746269467
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	136	73649	184.659669514
	"Arizona"	"04"	"80-84 years"	"80-84"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	82	73649	111.338918383
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	553	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	85	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	50	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	652	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	97	Not Applicable	Not Applicable
	"Arizona"	"04"	"85-89 years"	"85-89"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	63	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	310	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	50	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Female"	"F"	"Influenza and pneumonia"	"J09-J18"	63	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"Malignant neoplasms"	"C00-C97"	315	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"Diabetes mellitus"	"E10-E14"	47	Not Applicable	Not Applicable
	"Arizona"	"04"	"90-94 years"	"90-94"	"Male"	"M"	"Influenza and pneumonia"	"J09-J18"	48	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"Malignant neoplasms"	"C00-C97"	108	Not Applicable	Not Applicable
	"Arizona"	"04"	"95-99 years"	"95-99"	"Female"	"F"	"Diabetes mellitus"	"E10-E14"	23	Not Applicable	Not Applicable
