"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2014"	"2014"	275	177405	155.0
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2015"	"2015"	302	172676	174.9
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2016"	"2016"	346	168033	205.9
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2017"	"2017"	316	166366	189.9
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2018"	"2018"	322	163656	196.8
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2019"	"2019"	276	161393	171.0
	"Alabama"	"01"	"20-24 years"	"20-24"	"Male"	"M"	"2020 "	"2020"	355	161797	219.4
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"1999"	"1999"	146	155151	94.1
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2000"	"2000"	112	151925	73.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2001"	"2001"	115	144937	79.3
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2002"	"2002"	140	142137	98.5
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2003"	"2003"	116	142041	81.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2004"	"2004"	128	143951	88.9
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2005"	"2005"	134	147499	90.8
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2006"	"2006"	123	153897	79.9
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2007"	"2007"	124	156497	79.2
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2008"	"2008"	126	157839	79.8
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2009"	"2009"	142	157961	89.9
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2010"	"2010"	145	157318	92.2
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2011"	"2011"	159	157023	101.3
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2012"	"2012"	146	157071	93.0
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2013"	"2013"	138	157896	87.4
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2014"	"2014"	137	160346	85.4
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2015"	"2015"	156	164717	94.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2016"	"2016"	143	167746	85.2
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2017"	"2017"	158	170408	92.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2018"	"2018"	169	170662	99.0
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2019"	"2019"	140	169504	82.6
	"Alabama"	"01"	"25-29 years"	"25-29"	"Female"	"F"	"2020 "	"2020"	149	166063	89.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"1999"	"1999"	261	151877	171.8
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2000"	"2000"	275	149271	184.2
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2001"	"2001"	256	141826	180.5
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2002"	"2002"	279	138866	200.9
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2003"	"2003"	295	138346	213.2
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2004"	"2004"	280	139913	200.1
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2005"	"2005"	308	143069	215.3
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2006"	"2006"	371	148916	249.1
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2007"	"2007"	318	151122	210.4
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2008"	"2008"	365	153665	237.5
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2009"	"2009"	304	154238	197.1
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2010"	"2010"	313	153716	203.6
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2011"	"2011"	315	152969	205.9
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2012"	"2012"	345	153084	225.4
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2013"	"2013"	323	153647	210.2
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2014"	"2014"	275	156305	175.9
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2015"	"2015"	343	160487	213.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2016"	"2016"	398	164389	242.1
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2017"	"2017"	392	167743	233.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2018"	"2018"	372	169352	219.7
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2019"	"2019"	358	168634	212.3
	"Alabama"	"01"	"25-29 years"	"25-29"	"Male"	"M"	"2020 "	"2020"	429	165836	258.7
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"1999"	"1999"	177	153099	115.6
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2000"	"2000"	155	153149	101.2
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2001"	"2001"	182	153262	118.8
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2002"	"2002"	171	153189	111.6
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2003"	"2003"	148	153006	96.7
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2004"	"2004"	169	152100	111.1
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2005"	"2005"	170	149728	113.5
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2006"	"2006"	204	146533	139.2
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2007"	"2007"	182	145591	125.0
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2008"	"2008"	160	146382	109.3
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2009"	"2009"	178	148915	119.5
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2010"	"2010"	194	151464	128.1
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2011"	"2011"	214	154895	138.2
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2012"	"2012"	197	156557	125.8
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2013"	"2013"	193	157079	122.9
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2014"	"2014"	198	157775	125.5
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2015"	"2015"	222	156739	141.6
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2016"	"2016"	213	155897	136.6
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2017"	"2017"	198	154552	128.1
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2018"	"2018"	185	155481	119.0
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2019"	"2019"	223	157860	141.3
	"Alabama"	"01"	"30-34 years"	"30-34"	"Female"	"F"	"2020 "	"2020"	269	162534	165.5
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"1999"	"1999"	309	148196	208.5
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2000"	"2000"	312	148670	209.9
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2001"	"2001"	298	148924	200.1
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2002"	"2002"	322	149479	215.4
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2003"	"2003"	319	149716	213.1
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2004"	"2004"	307	147796	207.7
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2005"	"2005"	335	145535	230.2
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2006"	"2006"	359	141715	253.3
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2007"	"2007"	332	140442	236.4
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2008"	"2008"	331	140890	234.9
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2009"	"2009"	318	144437	220.2
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2010"	"2010"	353	146424	241.1
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2011"	"2011"	349	149620	233.3
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2012"	"2012"	338	151045	223.8
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2013"	"2013"	387	152362	254.0
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2014"	"2014"	396	151961	260.6
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2015"	"2015"	348	150783	230.8
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2016"	"2016"	419	149455	280.4
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2017"	"2017"	430	147599	291.3
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2018"	"2018"	422	148045	285.0
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2019"	"2019"	437	151231	289.0
	"Alabama"	"01"	"30-34 years"	"30-34"	"Male"	"M"	"2020 "	"2020"	524	156113	335.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"1999"	"1999"	295	175011	168.6
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2000"	"2000"	229	173708	131.8
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2001"	"2001"	261	168957	154.5
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2002"	"2002"	295	164153	179.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2003"	"2003"	260	159449	163.1
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2004"	"2004"	280	155830	179.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2005"	"2005"	241	154736	155.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2006"	"2006"	277	157188	176.2
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2007"	"2007"	299	159044	188.0
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2008"	"2008"	259	160006	161.9
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2009"	"2009"	304	159486	190.6
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2010"	"2010"	268	157352	170.3
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2011"	"2011"	245	151554	161.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2012"	"2012"	282	149864	188.2
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2013"	"2013"	278	149455	186.0
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2014"	"2014"	292	150784	193.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2015"	"2015"	255	152578	167.1
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2016"	"2016"	284	154460	183.9
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2017"	"2017"	275	155256	177.1
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2018"	"2018"	299	156327	191.3
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2019"	"2019"	303	156924	193.1
	"Alabama"	"01"	"35-39 years"	"35-39"	"Female"	"F"	"2020 "	"2020"	347	156516	221.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"1999"	"1999"	441	167921	262.6
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2000"	"2000"	480	166592	288.1
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2001"	"2001"	437	161913	269.9
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2002"	"2002"	459	156961	292.4
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2003"	"2003"	468	152711	306.5
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2004"	"2004"	398	149728	265.8
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2005"	"2005"	419	148720	281.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2006"	"2006"	445	151475	293.8
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2007"	"2007"	428	153426	279.0
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2008"	"2008"	395	153863	256.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2009"	"2009"	425	153311	277.2
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2010"	"2010"	403	151078	266.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2011"	"2011"	414	144329	286.8
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2012"	"2012"	405	142261	284.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2013"	"2013"	400	142291	281.1
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2014"	"2014"	453	142893	317.0
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2015"	"2015"	439	144701	303.4
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2016"	"2016"	517	146597	352.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2017"	"2017"	502	146855	341.8
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2018"	"2018"	529	147667	358.2
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2019"	"2019"	506	147221	343.7
	"Alabama"	"01"	"35-39 years"	"35-39"	"Male"	"M"	"2020 "	"2020"	625	146356	427.0
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"1999"	"1999"	433	176290	245.6
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2000"	"2000"	421	176874	238.0
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2001"	"2001"	452	178029	253.9
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2002"	"2002"	406	176731	229.7
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2003"	"2003"	414	175672	235.7
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2004"	"2004"	456	174844	260.8
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2005"	"2005"	438	173653	252.2
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2006"	"2006"	466	170861	272.7
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2007"	"2007"	413	166904	247.4
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2008"	"2008"	416	162815	255.5
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2009"	"2009"	416	159544	260.7
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2010"	"2010"	412	158364	260.2
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2011"	"2011"	402	159376	252.2
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2012"	"2012"	415	160567	258.5
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2013"	"2013"	381	161341	236.1
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2014"	"2014"	395	159841	247.1
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2015"	"2015"	410	156655	261.7
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2016"	"2016"	430	151388	284.0
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2017"	"2017"	398	149430	266.3
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2018"	"2018"	401	149037	269.1
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2019"	"2019"	352	149802	235.0
	"Alabama"	"01"	"40-44 years"	"40-44"	"Female"	"F"	"2020 "	"2020"	471	152182	309.5
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"1999"	"1999"	718	167710	428.1
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2000"	"2000"	706	168338	419.4
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2001"	"2001"	695	169104	411.0
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2002"	"2002"	646	168292	383.9
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2003"	"2003"	747	167519	445.9
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2004"	"2004"	736	167409	439.6
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2005"	"2005"	690	165646	416.6
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2006"	"2006"	683	163182	418.6
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2007"	"2007"	636	159582	398.5
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2008"	"2008"	610	155950	391.2
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2009"	"2009"	601	154308	389.5
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2010"	"2010"	542	152707	354.9
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2011"	"2011"	518	152993	338.6
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2012"	"2012"	589	153975	382.5
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2013"	"2013"	562	154052	364.8
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2014"	"2014"	593	152072	389.9
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2015"	"2015"	576	148562	387.7
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2016"	"2016"	599	143268	418.1
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2017"	"2017"	591	140254	421.4
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2018"	"2018"	591	139271	424.4
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2019"	"2019"	633	139359	454.2
	"Alabama"	"01"	"40-44 years"	"40-44"	"Male"	"M"	"2020 "	"2020"	783	141308	554.1
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"1999"	"1999"	489	159445	306.7
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2000"	"2000"	533	162064	328.9
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2001"	"2001"	561	166238	337.5
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2002"	"2002"	606	170139	356.2
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2003"	"2003"	616	173407	355.2
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2004"	"2004"	640	175458	364.8
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2005"	"2005"	646	176926	365.1
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2006"	"2006"	639	179181	356.6
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2007"	"2007"	646	178782	361.3
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2008"	"2008"	739	178625	413.7
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2009"	"2009"	664	177967	373.1
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2010"	"2010"	629	177266	354.8
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2011"	"2011"	642	172290	372.6
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2012"	"2012"	600	167379	358.5
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2013"	"2013"	659	163070	404.1
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2014"	"2014"	616	159784	385.5
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2015"	"2015"	610	158307	385.3
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2016"	"2016"	586	159800	366.7
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2017"	"2017"	583	161003	362.1
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2018"	"2018"	599	161205	371.6
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2019"	"2019"	550	159489	344.9
	"Alabama"	"01"	"45-49 years"	"45-49"	"Female"	"F"	"2020 "	"2020"	676	156466	432.0
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"1999"	"1999"	903	150447	600.2
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2000"	"2000"	918	153109	599.6
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2001"	"2001"	923	157109	587.5
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2002"	"2002"	994	160859	617.9
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2003"	"2003"	1045	163830	637.9
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2004"	"2004"	994	165310	601.3
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2005"	"2005"	1042	167466	622.2
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2006"	"2006"	1079	169420	636.9
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2007"	"2007"	1039	169469	613.1
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2008"	"2008"	1084	169523	639.4
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2009"	"2009"	983	170289	577.3
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2010"	"2010"	950	169103	561.8
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2011"	"2011"	935	164110	569.7
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2012"	"2012"	897	159461	562.5
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2013"	"2013"	956	155531	614.7
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2014"	"2014"	806	152054	530.1
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2015"	"2015"	858	150742	569.2
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2016"	"2016"	863	152255	566.8
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2017"	"2017"	837	152753	547.9
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2018"	"2018"	860	151761	566.7
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2019"	"2019"	869	149462	581.4
	"Alabama"	"01"	"45-49 years"	"45-49"	"Male"	"M"	"2020 "	"2020"	1012	146015	693.1
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"1999"	"1999"	672	141883	473.6
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2000"	"2000"	672	146381	459.1
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2001"	"2001"	722	153833	469.3
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2002"	"2002"	707	153731	459.9
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2003"	"2003"	785	155362	505.3
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2004"	"2004"	798	158552	503.3
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2005"	"2005"	903	162209	556.7
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2006"	"2006"	859	166552	515.8
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2007"	"2007"	859	171281	501.5
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2008"	"2008"	853	175205	486.9
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2009"	"2009"	933	177413	525.9
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2010"	"2010"	964	178760	539.3
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2011"	"2011"	966	179833	537.2
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2012"	"2012"	1003	178767	561.1
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2013"	"2013"	924	178289	518.3
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2014"	"2014"	995	177590	560.3
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	966	175611	550.1
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2016"	"2016"	1040	171006	608.2
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	866	166142	521.2
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	857	161898	529.3
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2019"	"2019"	803	158420	506.9
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2020 "	"2020"	1028	157503	652.7
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"1999"	"1999"	1093	133876	816.4
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"2000"	"2000"	1142	138655	823.6
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"2001"	"2001"	1289	146275	881.2
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"2002"	"2002"	1267	145177	872.7
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"2003"	"2003"	1292	146758	880.4
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"2004"	"2004"	1311	149053	879.6
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"2005"	"2005"	1333	152630	873.4
	"Alabama"	"01"	"50-54 years"	"50-54"	"Male"	"M"	"2006"	"2006"	1443	156757	920.5
